Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,symbol
2025-11-01,5.744,5.897,5.717,5.863,2461294.41,2025-11-01 23:59:59.999,14318262.44723,74304,1206249.26,7019433.50474,0,UNIUSDT
2025-11-02,5.864,5.927,5.712,5.859,2227553.85,2025-11-02 23:59:59.999,12938156.32786,78268,1077596.43,6264366.4326,0,UNIUSDT
2025-11-03,5.859,5.888,4.947,5.198,9608158.02,2025-11-03 23:59:59.999,51231599.83752,325696,4251317.86,22644020.73472,0,UNIUSDT
2025-11-04,5.198,5.282,4.736,5.073,9624747.25,2025-11-04 23:59:59.999,48638552.05387,328186,4815731.44,24353036.72886,0,UNIUSDT
2025-11-05,5.073,5.493,4.871,5.346,5632733.66,2025-11-05 23:59:59.999,29427089.69956,195064,2864094.13,14961966.75811,0,UNIUSDT
2025-11-06,5.345,5.373,5.106,5.255,3790676.16,2025-11-06 23:59:59.999,19945298.47627,133815,1733233.5,9121973.37002,0,UNIUSDT
2025-11-07,5.256,6.003,5.243,5.875,8522495.12,2025-11-07 23:59:59.999,47600601.90228,262930,4378726.39,24488509.59651,0,UNIUSDT
2025-11-08,5.875,6.141,5.805,6.011,7011480.4,2025-11-08 23:59:59.999,42038890.72698,245206,3312540.55,19874780.87228,0,UNIUSDT
2025-11-09,6.011,6.78,5.795,6.574,9508041.91,2025-11-09 23:59:59.999,60654674.63892,324364,4594518.29,29329843.81453,0,UNIUSDT
2025-11-10,6.575,10.03,6.547,9.347,33184232.36,2025-11-10 23:59:59.999,272237690.37546,1491402,17227829.88,140804393.65576,0,UNIUSDT
2025-11-11,9.35,10.3,8.1,8.249,65925229.87,2025-11-11 23:59:59.999,592527278.77647,2809078,33085303.62,297626634.01403,0,UNIUSDT
2025-11-12,8.25,8.863,7.474,7.568,19335335.61,2025-11-12 23:59:59.999,159332945.31341,783674,9299068.37,76863570.27355,0,UNIUSDT
2025-11-13,7.568,8.206,7.463,7.753,16978928.09,2025-11-13 23:59:59.999,132738097.02682,679548,8403269.89,65731647.78723,0,UNIUSDT
2025-11-14,7.752,7.802,6.927,6.992,12725078.81,2025-11-14 23:59:59.999,92621504.63296,579279,6007684.53,43720351.60232,0,UNIUSDT
2025-11-15,6.991,7.643,6.975,7.357,8242280.08,2025-11-15 23:59:59.999,60714397.06736,298658,4391701.69,32349180.31271,0,UNIUSDT
2025-11-16,7.358,7.923,6.978,7.178,11331659.37,2025-11-16 23:59:59.999,84700327.28582,420454,5513341.29,41272492.25522,0,UNIUSDT
2025-11-17,7.177,8.156,7.086,7.421,19389578.11,2025-11-17 23:59:59.999,148416971.69943,796927,9351527.34,71668707.12462,0,UNIUSDT
2025-11-18,7.422,7.766,7.181,7.5,10788799.38,2025-11-18 23:59:59.999,80290561.13846,413780,5458426.91,40644890.98584,0,UNIUSDT
2025-11-19,7.499,7.519,6.816,7.225,8368311.93,2025-11-19 23:59:59.999,59810255.34676,334173,4098043.69,29278070.1298,0,UNIUSDT
2025-11-20,7.224,7.384,6.476,6.57,8523390.84,2025-11-20 23:59:59.999,59771404.09636,288189,4160484.95,29236521.49754,0,UNIUSDT
2025-11-21,6.569,6.742,5.913,6.426,12318913.52,2025-11-21 23:59:59.999,78228081.19546,423947,6058858.05,38475723.45213,0,UNIUSDT
2025-11-22,6.425,6.545,5.86,6.161,6173324.55,2025-11-22 23:59:59.999,38313337.04928,228399,2982792.72,18538377.25373,0,UNIUSDT
2025-11-23,6.161,6.356,6.058,6.136,4011818.02,2025-11-23 23:59:59.999,24927775.68834,165579,2080473.13,12933988.91241,0,UNIUSDT
2025-11-24,6.136,6.429,6.055,6.295,6833348.28,2025-11-24 23:59:59.999,42819081.80687,280001,3440608.99,21577588.61154,0,UNIUSDT
2025-11-25,6.294,6.376,5.881,6.233,5663713.93,2025-11-25 23:59:59.999,34725165.00112,192751,2784915.03,17105838.93871,0,UNIUSDT
2025-11-26,6.232,6.387,5.998,6.303,3813992.58,2025-11-26 23:59:59.999,23730896.64221,127948,1884594.91,11718091.87676,0,UNIUSDT
2025-11-27,6.303,6.435,6.099,6.141,4322521.69,2025-11-27 23:59:59.999,26952577.0261,111953,2174870.41,13555579.11297,0,UNIUSDT
2025-11-28,6.142,6.356,6.05,6.129,3408527.5,2025-11-28 23:59:59.999,21075727.17264,123962,1559443.79,9644767.36698,0,UNIUSDT
2025-11-29,6.128,6.216,5.978,6.057,1918849.09,2025-11-29 23:59:59.999,11700960.27855,59299,864579.89,5276278.47899,0,UNIUSDT
2025-11-30,6.057,6.278,6.007,6.042,2900376.46,2025-11-30 23:59:59.999,17847094.92232,91006,1423652.08,8762933.47719,0,UNIUSDT
2025-12-01,6.042,6.058,5.441,5.599,8050608.69,2025-12-01 23:59:59.999,45174740.32137,220968,3934659.08,22066920.95234,0,UNIUSDT
2025-12-02,5.601,6.039,5.368,5.92,6884300.63,2025-12-02 23:59:59.999,39027678.3924,173614,3590727.24,20337673.86321,0,UNIUSDT
2025-12-03,5.919,6.197,5.894,6.107,4713358.81,2025-12-03 23:59:59.999,28436435.52243,141650,2364204.01,14273360.93396,0,UNIUSDT
2025-12-04,6.108,6.2,5.829,5.961,3772271.77,2025-12-04 23:59:59.999,22791320.73809,109105,1870784.3,11307323.78287,0,UNIUSDT
2025-12-05,5.961,6.036,5.426,5.474,4749718.35,2025-12-05 23:59:59.999,27235279.32056,139603,2189938.07,12541078.25532,0,UNIUSDT
2025-12-06,5.473,5.624,5.415,5.563,2086447.43,2025-12-06 23:59:59.999,11516530.74513,56414,1103695.14,6091653.76866,0,UNIUSDT
2025-12-07,5.564,5.672,5.316,5.461,3768927.93,2025-12-07 23:59:59.999,20788555.21356,103782,1862281.8,10274737.95864,0,UNIUSDT
2025-12-08,5.462,5.772,5.431,5.616,3020468.04,2025-12-08 23:59:59.999,17023458.84042,97664,1458980.95,8223226.11537,0,UNIUSDT
2025-12-09,5.615,5.976,5.427,5.747,3948767.27,2025-12-09 23:59:59.999,22417628.71464,135002,2023887.06,11464695.02008,0,UNIUSDT
2025-12-10,5.746,5.946,5.527,5.602,4399936.14,2025-12-10 23:59:59.999,25007414.13606,154091,2165244.71,12306370.0886,0,UNIUSDT
2025-12-11,5.601,5.607,5.293,5.548,4030550.9,2025-12-11 23:59:59.999,21818456.14643,133018,2012240.31,10902833.24722,0,UNIUSDT
2025-12-12,5.548,5.651,5.21,5.422,3722510.24,2025-12-12 23:59:59.999,20196351.02157,122758,1811183.52,9836135.21541,0,UNIUSDT
2025-12-13,5.423,5.529,5.373,5.5,1368190.97,2025-12-13 23:59:59.999,7450597.80414,38956,701651.98,3819468.41954,0,UNIUSDT
2025-12-14,5.501,5.565,5.247,5.31,2282268.25,2025-12-14 23:59:59.999,12373125.7328,68447,1187051.08,6438220.6112,0,UNIUSDT
2025-12-15,5.311,5.466,4.971,5.079,4469739.55,2025-12-15 23:59:59.999,23134696.13437,139536,2145204.63,11099035.84406,0,UNIUSDT
2025-12-16,5.08,5.279,4.935,5.198,3949507.64,2025-12-16 23:59:59.999,20184464.79435,117234,2068072.23,10585665.96539,0,UNIUSDT
2025-12-17,5.197,5.324,4.883,4.966,4372912.12,2025-12-17 23:59:59.999,22211727.5375,138329,1974316.57,10046376.5236,0,UNIUSDT
2025-12-18,4.967,5.435,4.849,4.96,10753995.99,2025-12-18 23:59:59.999,55322168.83551,279784,5380838.86,27719852.15376,0,UNIUSDT
2025-12-19,4.96,5.336,4.9,5.319,6271083.7,2025-12-19 23:59:59.999,32209861.08029,151701,3143057.97,16145591.38442,0,UNIUSDT
2025-12-20,5.318,6.378,5.253,6.262,13425520.88,2025-12-20 23:59:59.999,79156989.98035,424753,7565934.79,44641408.90283,0,UNIUSDT
2025-12-21,6.262,6.5,6.054,6.117,9824156.96,2025-12-21 23:59:59.999,61255346.74337,277258,4843823.41,30233330.358,0,UNIUSDT
2025-12-22,6.117,6.416,5.914,6.018,7894519.12,2025-12-22 23:59:59.999,48766586.70816,208840,3924902.01,24233046.51265,0,UNIUSDT
2025-12-23,6.019,6.121,5.654,5.81,6700700.28,2025-12-23 23:59:59.999,39326407.3973,164541,3210228.53,18826779.85574,0,UNIUSDT
2025-12-24,5.811,5.888,5.593,5.778,4783714.28,2025-12-24 23:59:59.999,27473129.07889,115590,2313925.14,13292725.08538,0,UNIUSDT
2025-12-25,5.779,6.085,5.747,5.815,4240144.39,2025-12-25 23:59:59.999,24947693.49557,110626,2040059.83,12013136.25523,0,UNIUSDT
2025-12-26,5.814,6.037,5.73,5.829,4123253.53,2025-12-26 23:59:59.999,24207681.38619,118403,2029376.99,11927469.81033,0,UNIUSDT
2025-12-27,5.829,6.041,5.827,5.967,2940206.57,2025-12-27 23:59:59.999,17493537.76997,78853,1501651.05,8935816.32695,0,UNIUSDT
2025-12-28,5.967,6.35,5.934,6.148,2452826.42,2025-12-28 23:59:59.999,15011237.30094,60765,1473362.59,9030235.05371,0,UNIUSDT
2025-09-20,7.389,7.548,7.342,7.455,153145.86,2025-09-20 23:59:59.999,1141119.96962,6574,70235.48,523562.43233,0,ZENUSDT
2025-09-21,7.455,7.553,7.322,7.323,142499.07,2025-09-21 23:59:59.999,1058830.53346,7630,61019.36,453681.0553,0,ZENUSDT
2025-09-22,7.32,7.343,6.33,6.782,702761.47,2025-09-22 23:59:59.999,4765128.74165,34269,337482.07,2282814.01415,0,ZENUSDT
2025-09-23,6.785,6.957,6.625,6.821,214898.87,2025-09-23 23:59:59.999,1466362.39501,9998,110619.9,754361.49952,0,ZENUSDT
2025-09-24,6.823,6.935,6.55,6.898,615171.9,2025-09-24 23:59:59.999,4165479.16541,25791,321522.05,2178813.28605,0,ZENUSDT
2025-09-25,6.899,6.911,6.204,6.248,648209.05,2025-09-25 23:59:59.999,4212150.64158,28195,272324.05,1773298.56559,0,ZENUSDT
2025-09-26,6.252,6.51,6.22,6.407,412528.0,2025-09-26 23:59:59.999,2627860.72343,19320,193573.22,1232818.70836,0,ZENUSDT
2025-09-27,6.408,6.487,6.32,6.384,229380.68,2025-09-27 23:59:59.999,1470698.24246,11248,110638.64,709463.35919,0,ZENUSDT
2025-09-28,6.385,6.521,6.274,6.508,331542.23,2025-09-28 23:59:59.999,2109272.47141,14471,194169.2,1234984.91204,0,ZENUSDT
2025-09-29,6.511,7.4,6.49,7.162,1863283.42,2025-09-29 23:59:59.999,13173675.7621,98687,993099.98,7019691.60342,0,ZENUSDT
2025-09-30,7.158,7.925,7.039,7.74,1870990.33,2025-09-30 23:59:59.999,14103880.59513,81197,1034562.53,7801529.33771,0,ZENUSDT
2025-10-01,7.74,10.275,7.688,9.34,4969589.47,2025-10-01 23:59:59.999,44728636.89478,334607,2491593.42,22398844.70437,0,ZENUSDT
2025-10-02,9.344,11.4,9.195,9.845,4588935.58,2025-10-02 23:59:59.999,47219893.32435,392811,2192876.88,22548915.18728,0,ZENUSDT
2025-10-03,9.848,10.129,9.301,9.556,1926369.35,2025-10-03 23:59:59.999,18592019.22199,159309,940252.58,9072540.91667,0,ZENUSDT
2025-10-04,9.555,11.047,8.727,9.977,2882098.59,2025-10-04 23:59:59.999,28006925.61585,215039,1443281.06,14051224.12498,0,ZENUSDT
2025-10-05,9.978,10.685,9.557,9.758,1838210.86,2025-10-05 23:59:59.999,18450676.53271,153132,912367.44,9162606.3095,0,ZENUSDT
2025-10-06,9.758,10.54,9.52,9.738,1349082.53,2025-10-06 23:59:59.999,13448750.79305,128171,672103.54,6699424.79879,0,ZENUSDT
2025-10-07,9.74,9.86,9.134,9.474,1144161.3,2025-10-07 23:59:59.999,10883977.16362,91229,555564.62,5288440.70086,0,ZENUSDT
2025-10-08,9.474,12.566,9.074,11.944,3215697.45,2025-10-08 23:59:59.999,34344599.5931,262391,1703713.16,18242658.62396,0,ZENUSDT
2025-10-09,11.95,12.8,10.952,12.06,4730771.42,2025-10-09 23:59:59.999,55673163.81944,409128,2392336.79,28171913.84273,0,ZENUSDT
2025-10-10,12.061,17.402,6.5,11.485,11183825.61,2025-10-10 23:59:59.999,160004417.08989,1081008,5515616.55,79184835.1332,0,ZENUSDT
2025-10-11,11.489,14.599,9.782,13.147,6481357.51,2025-10-11 23:59:59.999,80586513.81248,453326,3183948.88,39617592.17592,0,ZENUSDT
2025-10-12,13.141,17.0,11.738,14.09,7225129.53,2025-10-12 23:59:59.999,105435856.06262,605985,3533537.43,51609477.90265,0,ZENUSDT
2025-10-13,14.078,15.63,12.454,13.508,4099941.54,2025-10-13 23:59:59.999,56184360.77287,446550,1959694.42,26880034.34962,0,ZENUSDT
2025-10-14,13.507,13.507,11.46,12.36,2636602.56,2025-10-14 23:59:59.999,32483286.03638,282218,1286996.75,15858771.06501,0,ZENUSDT
2025-10-15,12.356,13.997,11.891,12.014,2757592.09,2025-10-15 23:59:59.999,35661993.87713,297810,1386562.57,17963578.76918,0,ZENUSDT
2025-10-16,12.015,12.944,11.128,11.2,2055907.52,2025-10-16 23:59:59.999,24665422.41522,202290,1003984.52,12056691.09753,0,ZENUSDT
2025-10-17,11.198,12.125,10.434,11.294,2506824.48,2025-10-17 23:59:59.999,28291554.21442,299545,1263311.68,14263163.72827,0,ZENUSDT
2025-10-18,11.288,11.907,11.155,11.352,1029576.81,2025-10-18 23:59:59.999,11867384.71624,116575,506635.26,5849979.26976,0,ZENUSDT
2025-10-19,11.346,11.684,10.9,11.275,1490824.54,2025-10-19 23:59:59.999,16865576.42895,145163,692766.26,7851043.28505,0,ZENUSDT
2025-10-20,11.274,12.99,10.856,12.43,2669194.2,2025-10-20 23:59:59.999,32462765.71776,230499,1349932.88,16427293.88705,0,ZENUSDT
2025-10-21,12.433,13.723,11.411,12.019,3152246.79,2025-10-21 23:59:59.999,39129068.33283,263965,1600557.44,19890986.19884,0,ZENUSDT
2025-10-22,12.018,12.464,10.765,10.969,2159596.12,2025-10-22 23:59:59.999,25539603.31757,190195,1045675.3,12374888.37154,0,ZENUSDT
2025-10-23,10.971,11.395,10.46,10.713,1095139.86,2025-10-23 23:59:59.999,11910561.63703,96698,505571.15,5500610.91312,0,ZENUSDT
2025-10-24,10.714,11.5,10.661,11.083,1223716.09,2025-10-24 23:59:59.999,13530076.66253,108795,603811.73,6680667.85506,0,ZENUSDT
2025-10-25,11.083,11.387,10.842,11.29,592506.23,2025-10-25 23:59:59.999,6562010.63616,67744,302894.27,3355231.85709,0,ZENUSDT
2025-10-26,11.286,14.277,11.027,13.277,4033828.98,2025-10-26 23:59:59.999,52585510.22227,430482,2011891.02,26225597.76771,0,ZENUSDT
2025-10-27,13.274,14.527,13.264,13.64,2318215.59,2025-10-27 23:59:59.999,32078293.75066,269777,1164481.02,16141510.60071,0,ZENUSDT
2025-10-28,13.64,13.764,12.01,12.066,1610228.99,2025-10-28 23:59:59.999,20618757.1966,145094,776838.58,9945477.44093,0,ZENUSDT
2025-10-29,12.064,12.985,11.834,12.563,1315612.75,2025-10-29 23:59:59.999,16329251.2085,143124,638888.01,7933253.98064,0,ZENUSDT
2025-10-30,12.563,12.916,11.111,11.66,1565823.14,2025-10-30 23:59:59.999,18862437.4126,155659,745657.11,8985811.68269,0,ZENUSDT
2025-10-31,11.663,14.996,11.566,14.553,3042499.92,2025-10-31 23:59:59.999,38594020.68092,262064,1573184.04,20022460.10702,0,ZENUSDT
2025-11-01,14.558,21.86,13.976,20.073,11947813.13,2025-11-01 23:59:59.999,222163190.16943,876402,5998295.34,111613301.74825,0,ZENUSDT
2025-11-02,20.07,21.55,16.351,17.485,8757380.86,2025-11-02 23:59:59.999,164917205.10165,751656,4306503.01,81283224.38226,0,ZENUSDT
2025-11-03,17.488,19.499,15.05,19.236,7155718.16,2025-11-03 23:59:59.999,124009360.3772,666399,3574382.86,62018356.16417,0,ZENUSDT
2025-11-04,19.236,25.0,18.006,19.896,15831933.54,2025-11-04 23:59:59.999,327286158.92714,1447538,7930739.93,164343416.86653,0,ZENUSDT
2025-11-05,19.896,22.75,17.712,18.915,6465427.58,2025-11-05 23:59:59.999,127710786.61951,628432,3217477.08,63702028.86293,0,ZENUSDT
2025-11-06,18.912,21.495,17.833,18.755,6673855.26,2025-11-06 23:59:59.999,130578392.89264,696232,3378692.4,66238184.25626,0,ZENUSDT
2025-11-07,18.746,21.8,18.357,20.01,6808492.5,2025-11-07 23:59:59.999,136024290.25602,577421,3292241.55,65841989.8853,0,ZENUSDT
2025-11-08,20.011,20.708,13.782,14.466,7217235.23,2025-11-08 23:59:59.999,115259566.79567,620225,3425691.19,54773568.58148,0,ZENUSDT
2025-11-09,14.463,17.2,13.818,15.331,5626947.91,2025-11-09 23:59:59.999,87980863.63249,565894,2770179.07,43372503.02619,0,ZENUSDT
2025-11-10,15.338,15.87,12.85,12.965,4142751.96,2025-11-10 23:59:59.999,59255322.90986,340269,1952274.0,27970790.11648,0,ZENUSDT
2025-11-11,12.96,13.734,12.286,12.629,3773437.53,2025-11-11 23:59:59.999,49036501.1737,284719,1861946.11,24223373.0063,0,ZENUSDT
2025-11-12,12.629,13.499,12.038,13.126,2472607.93,2025-11-12 23:59:59.999,31689329.11313,251273,1251667.56,16054482.05048,0,ZENUSDT
2025-11-13,13.127,13.787,11.714,12.026,2389808.8,2025-11-13 23:59:59.999,30508380.87417,260941,1136707.77,14536115.0099,0,ZENUSDT
2025-11-14,12.025,13.621,11.229,13.362,4142075.8,2025-11-14 23:59:59.999,51560937.58264,369368,2113003.52,26374031.58094,0,ZENUSDT
2025-11-15,13.361,16.0,13.176,14.342,6814828.96,2025-11-15 23:59:59.999,98105214.26692,651280,3403706.64,49040426.58145,0,ZENUSDT
2025-11-16,14.342,14.881,12.435,12.896,5387732.62,2025-11-16 23:59:59.999,74565726.73981,522340,2616344.31,36237996.47646,0,ZENUSDT
2025-11-17,12.889,17.115,12.757,15.803,8739027.56,2025-11-17 23:59:59.999,133644967.75274,733270,4516344.03,68954270.4706,0,ZENUSDT
2025-11-18,15.799,18.438,15.229,17.035,6853692.4,2025-11-18 23:59:59.999,114618837.36381,587321,3498766.35,58535686.92505,0,ZENUSDT
2025-11-19,17.036,17.191,13.401,14.607,6852513.23,2025-11-19 23:59:59.999,99987031.38384,535558,3570536.91,51999492.68325,0,ZENUSDT
2025-11-20,14.605,15.978,13.86,13.92,3567611.61,2025-11-20 23:59:59.999,53063225.60101,303383,1734926.67,25808931.96548,0,ZENUSDT
2025-11-21,13.92,14.325,12.133,12.456,3390986.95,2025-11-21 23:59:59.999,44360428.75981,269477,1547685.87,20282583.98113,0,ZENUSDT
2025-11-22,12.456,12.934,11.643,12.278,2093406.96,2025-11-22 23:59:59.999,25713713.69079,212925,1036715.93,12733252.19564,0,ZENUSDT
2025-11-23,12.276,13.289,12.237,12.653,2583090.37,2025-11-23 23:59:59.999,32943880.25145,244024,1283504.29,16377739.47357,0,ZENUSDT
2025-11-24,12.648,13.067,11.954,12.371,2321942.85,2025-11-24 23:59:59.999,29032943.91704,219071,1097476.13,13730900.50801,0,ZENUSDT
2025-11-25,12.368,12.772,11.5,12.117,1935066.71,2025-11-25 23:59:59.999,23617703.45126,187346,891665.2,10884603.82443,0,ZENUSDT
2025-11-26,12.116,12.81,11.623,12.763,1723832.26,2025-11-26 23:59:59.999,21136664.46013,154803,815879.06,10002854.33856,0,ZENUSDT
2025-11-27,12.758,12.801,11.703,11.814,1237561.83,2025-11-27 23:59:59.999,15220796.50895,108866,588433.09,7238848.74582,0,ZENUSDT
2025-11-28,11.812,12.027,11.039,11.189,1061297.53,2025-11-28 23:59:59.999,12284191.46592,88158,502974.05,5825180.98181,0,ZENUSDT
2025-11-29,11.187,11.328,10.551,10.734,921400.75,2025-11-29 23:59:59.999,10033699.84318,83621,421432.17,4590816.33891,0,ZENUSDT
2025-11-30,10.73,10.834,10.095,10.337,809503.57,2025-11-30 23:59:59.999,8444974.05379,71911,349210.79,3645636.95181,0,ZENUSDT
2025-12-01,10.34,10.361,9.3,9.852,1702037.58,2025-12-01 23:59:59.999,16423915.0382,148851,794738.74,7670567.26747,0,ZENUSDT
2025-12-02,9.851,10.536,9.188,9.357,1284479.99,2025-12-02 23:59:59.999,12559830.67682,108975,604755.25,5914332.82212,0,ZENUSDT
2025-12-03,9.357,9.751,8.972,9.407,1835865.36,2025-12-03 23:59:59.999,17251067.85562,171997,902634.52,8483098.22657,0,ZENUSDT
2025-12-04,9.406,9.607,9.075,9.547,939527.22,2025-12-04 23:59:59.999,8754820.85316,87428,450346.44,4199541.85803,0,ZENUSDT
2025-12-05,9.547,9.789,8.409,8.647,1596476.21,2025-12-05 23:59:59.999,14512702.92773,126382,757356.65,6885762.49347,0,ZENUSDT
2025-12-06,8.649,8.711,8.33,8.516,658893.53,2025-12-06 23:59:59.999,5586456.19382,65572,306904.8,2601676.72475,0,ZENUSDT
2025-12-07,8.521,8.601,8.015,8.316,869085.26,2025-12-07 23:59:59.999,7278980.90412,85148,411772.62,3448968.8892,0,ZENUSDT
2025-12-08,8.318,9.255,8.265,8.886,1652120.04,2025-12-08 23:59:59.999,14691061.02967,142456,809377.83,7195017.94692,0,ZENUSDT
2025-12-09,8.886,10.691,8.708,10.49,2934682.34,2025-12-09 23:59:59.999,29010736.44977,245852,1471126.28,14517775.04854,0,ZENUSDT
2025-12-10,10.488,10.59,9.254,9.265,1936161.32,2025-12-10 23:59:59.999,18994993.6875,146450,907367.94,8898280.99009,0,ZENUSDT
2025-12-11,9.265,9.459,8.876,9.156,1412776.37,2025-12-11 23:59:59.999,12935283.54343,106303,695975.81,6370113.8295,0,ZENUSDT
2025-12-12,9.156,9.427,8.92,9.009,1078509.2,2025-12-12 23:59:59.999,9840326.63365,80641,542945.61,4957176.04553,0,ZENUSDT
2025-12-13,9.009,9.028,8.517,8.651,898505.81,2025-12-13 23:59:59.999,7837353.50291,61015,384468.04,3352255.83385,0,ZENUSDT
2025-12-14,8.65,8.889,8.068,8.102,767939.47,2025-12-14 23:59:59.999,6538497.67885,62920,367771.37,3134162.07217,0,ZENUSDT
2025-12-15,8.102,8.42,7.772,7.997,916345.46,2025-12-15 23:59:59.999,7467315.73261,67842,450815.98,3681171.02534,0,ZENUSDT
2025-12-16,7.996,8.195,7.829,8.017,499031.53,2025-12-16 23:59:59.999,3995747.74088,48342,251255.34,2011868.74315,0,ZENUSDT
2025-12-17,8.015,8.202,7.295,7.407,765026.58,2025-12-17 23:59:59.999,5942300.65641,42495,380224.21,2964301.76312,0,ZENUSDT
2025-12-18,7.409,7.674,7.122,7.29,798861.42,2025-12-18 23:59:59.999,5921534.7142,44281,368971.17,2736834.38679,0,ZENUSDT
2025-12-19,7.289,8.065,7.192,7.943,694055.72,2025-12-19 23:59:59.999,5344736.81422,48533,357428.55,2753212.71507,0,ZENUSDT
2025-12-20,7.939,8.353,7.859,7.865,559735.74,2025-12-20 23:59:59.999,4506849.75753,34753,268419.61,2161081.50482,0,ZENUSDT
2025-12-21,7.865,8.238,7.619,7.981,538889.99,2025-12-21 23:59:59.999,4270926.07804,38561,249968.53,1983167.23437,0,ZENUSDT
2025-12-22,7.978,8.104,7.672,7.805,477060.67,2025-12-22 23:59:59.999,3757820.74856,34998,231821.01,1825472.92047,0,ZENUSDT
2025-12-23,7.803,7.856,7.51,7.724,339674.39,2025-12-23 23:59:59.999,2605282.27241,26878,160640.37,1232363.05304,0,ZENUSDT
2025-12-24,7.726,7.893,7.435,7.875,424907.87,2025-12-24 23:59:59.999,3237561.60087,34087,195804.83,1490775.98145,0,ZENUSDT
2025-12-25,7.874,8.076,7.736,7.751,350085.56,2025-12-25 23:59:59.999,2764955.30757,28494,164570.67,1299942.09715,0,ZENUSDT
2025-12-26,7.745,8.07,7.728,7.92,398958.3,2025-12-26 23:59:59.999,3165807.58933,30004,192114.18,1523861.77783,0,ZENUSDT
2025-12-27,7.918,9.533,7.869,9.126,2799726.25,2025-12-27 23:59:59.999,24927466.02778,224506,1354216.92,12029104.90687,0,ZENUSDT
2025-12-28,9.129,9.468,9.043,9.376,288532.66,2025-12-28 23:59:59.999,2663145.6629,25049,153386.32,1417063.83015,0,ZENUSDT
2025-09-20,23.18,23.61,23.02,23.27,30095.608,2025-09-20 23:59:59.999,700718.55973,8172,15530.15,361664.50975,0,DASHUSDT
2025-09-21,23.27,23.35,22.84,22.94,33416.174,2025-09-21 23:59:59.999,770727.80546,8251,15151.766,349303.9012,0,DASHUSDT
2025-09-22,22.93,23.01,20.1,21.07,124678.788,2025-09-22 23:59:59.999,2649555.0217,20853,55829.511,1184985.09984,0,DASHUSDT
2025-09-23,21.08,21.33,20.62,21.03,45905.207,2025-09-23 23:59:59.999,968863.06699,8464,23166.979,489050.36404,0,DASHUSDT
2025-09-24,21.05,21.6,20.67,21.17,43902.591,2025-09-24 23:59:59.999,934277.47775,7866,20323.672,432726.63366,0,DASHUSDT
2025-09-25,21.16,21.18,19.92,20.1,74375.697,2025-09-25 23:59:59.999,1525115.15511,14095,34500.658,707491.26922,0,DASHUSDT
2025-09-26,20.11,20.71,19.9,20.68,41705.117,2025-09-26 23:59:59.999,844430.85427,7923,18782.39,380745.01721,0,DASHUSDT
2025-09-27,20.67,21.22,20.53,20.92,38598.217,2025-09-27 23:59:59.999,807967.42753,6140,21444.692,449081.92291,0,DASHUSDT
2025-09-28,20.92,21.33,20.63,21.3,30085.614,2025-09-28 23:59:59.999,629255.49333,7497,13681.025,286276.27675,0,DASHUSDT
2025-09-29,21.3,23.07,21.25,22.68,148683.09,2025-09-29 23:59:59.999,3304933.14137,26172,76904.641,1709202.07628,0,DASHUSDT
2025-09-30,22.69,23.06,21.92,22.4,65861.048,2025-09-30 23:59:59.999,1477711.95058,12265,29706.356,665987.84263,0,DASHUSDT
2025-10-01,22.41,34.34,22.18,31.23,1185082.194,2025-10-01 23:59:59.999,33765035.079,206348,592546.365,16865286.39696,0,DASHUSDT
2025-10-02,31.25,39.0,29.63,32.64,1481865.686,2025-10-02 23:59:59.999,50058256.09319,299933,711274.751,24059811.69758,0,DASHUSDT
2025-10-03,32.64,35.99,31.0,31.58,599129.629,2025-10-03 23:59:59.999,20008317.07928,125797,299447.226,10018467.14852,0,DASHUSDT
2025-10-04,31.58,36.78,29.58,34.24,610834.448,2025-10-04 23:59:59.999,20040826.83358,126041,292207.766,9605591.23927,0,DASHUSDT
2025-10-05,34.24,37.04,33.52,35.39,507472.879,2025-10-05 23:59:59.999,17843846.05408,137372,243901.143,8585576.29752,0,DASHUSDT
2025-10-06,35.4,35.99,34.2,34.49,237788.791,2025-10-06 23:59:59.999,8286905.44854,58757,113954.735,3975454.88885,0,DASHUSDT
2025-10-07,34.49,34.62,29.71,29.93,249042.93,2025-10-07 23:59:59.999,7981828.72045,50013,116523.318,3737331.87685,0,DASHUSDT
2025-10-08,29.96,34.99,28.46,33.13,533488.664,2025-10-08 23:59:59.999,16720420.16828,110947,260040.569,8169797.14473,0,DASHUSDT
2025-10-09,33.14,36.2,30.01,35.1,677102.979,2025-10-09 23:59:59.999,22255694.5666,95147,368586.772,12179781.81148,0,DASHUSDT
2025-10-10,35.11,49.17,30.15,37.71,2497632.347,2025-10-10 23:59:59.999,106331837.13019,524310,1245041.868,52873093.33503,0,DASHUSDT
2025-10-11,37.72,43.68,33.44,39.57,1014389.268,2025-10-11 23:59:59.999,39216043.11716,240817,507662.101,19655682.92868,0,DASHUSDT
2025-10-12,39.58,59.6,37.15,53.22,1755233.509,2025-10-12 23:59:59.999,90827101.99885,486710,891284.18,46096558.66713,0,DASHUSDT
2025-10-13,53.21,61.48,49.44,50.76,927221.683,2025-10-13 23:59:59.999,50439185.97032,326240,452581.087,24659358.3525,0,DASHUSDT
